[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-04 12:29:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-04 12:29:39] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377\
[2024-11-04 12:29:39] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-11-04 12:30:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 649
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be67a1e83-7l8bcw.tmp
[2024-11-04 12:30:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js?simply_static_page=5009
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js?simply_static_page=5009
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:103] Filesize: 124900 bytes
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.js
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be67a1e83-7l8bcw.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/e-wc-product-editor.js
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:31] [class-ss-page.php:119] Checking Content Identical:8c112644a1d820ef62129bbd9d1d502c9ca3a623===. Value: FALSE
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-11-04 12:30:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 649
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be67dde2f-LsKmhT.tmp
[2024-11-04 12:30:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js?simply_static_page=5010
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js?simply_static_page=5010
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:103] Filesize: 17579 bytes
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-11-04 12:30:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be67dde2f-LsKmhT.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:31] [class-ss-page.php:119] Checking Content Identical:a7e2e6a909919d289123f8c8763c5ae903c30741===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be6804104-PtONDj.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt?simply_static_page=5011
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt?simply_static_page=5011
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 160 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be6804104-PtONDj.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/e-wc-product-editor.min.js.LICENSE.txt
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:01ebbe688c25d738b9ee0e2de8113f7351c88e7a===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be6811f8d-nMgwJr.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js?simply_static_page=5012
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js?simply_static_page=5012
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 15773 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be6811f8d-nMgwJr.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/e3f753621bf9be55ec4d.bundle.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:e371d029705250612971443a3c50242b626bbd7f===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-document.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be681fcf1-FlgzIS.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-document.js?simply_static_page=5013
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-document.js?simply_static_page=5013
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 75322 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-document.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be681fcf1-FlgzIS.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-document.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:3e8e019decc32126d9755b9463e1bd1b50ad766d===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be68371b0-8bXn4a.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-document.min.js?simply_static_page=5014
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-document.min.js?simply_static_page=5014
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 27122 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be68371b0-8bXn4a.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-document.min.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:6511e140c2697b1c20cbc86b239b4fdd6d06a48b===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-environment-v2.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be68496d2-tQLlvu.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-environment-v2.js?simply_static_page=5015
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-environment-v2.js?simply_static_page=5015
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 670 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-environment-v2.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be68496d2-tQLlvu.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-environment-v2.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:5d1e41a54496421593c17110c3b41f4d72bf492d===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be6851e3d-hPkLG9.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js?simply_static_page=5016
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js?simply_static_page=5016
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 246 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be6851e3d-hPkLG9.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-environment-v2.min.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:21722826124d7af22ea1be0e8bf15f4e7e1bcf50===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be6862a6b-r7LcIy.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js?simply_static_page=5017
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js?simply_static_page=5017
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 402 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be6862a6b-r7LcIy.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:8040773e917879984826d2edb8552ff2d32caa27===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be687898e-VHNTzS.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js?simply_static_page=5018
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js?simply_static_page=5018
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 88 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be687898e-VHNTzS.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-loader-v1.min.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:aac4e1f5fe00808d105a0fa6123b74164a2c45cf===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be6891bdf-GgoJJk.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.js?simply_static_page=5019
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.js?simply_static_page=5019
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 890 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be6891bdf-GgoJJk.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-loader-v2.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:cfe68ff07c886418b7d3e9c0d93dcc12defdcb25===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be68a792c-Nm4Xzt.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js?simply_static_page=5020
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js?simply_static_page=5020
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 443 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be68a792c-Nm4Xzt.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-loader-v2.min.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:a9b3003ea953dd5fa6aac2735db1b672f8bfc099===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be68bd907-jPWo1E.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.js?simply_static_page=5021
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.js?simply_static_page=5021
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 121166 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be68bd907-jPWo1E.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-modules.js
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:32] [class-ss-page.php:119] Checking Content Identical:93e052b231dd396371f5f8b686d1b3d4cba11f4b===. Value: FALSE
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-11-04 12:30:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 649
[2024-11-04 12:30:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be68e81cc-dNclFd.tmp
[2024-11-04 12:30:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.min.js?simply_static_page=5022
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/editor-modules.min.js?simply_static_page=5022
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:103] Filesize: 52164 bytes
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-11-04 12:30:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be68e81cc-dNclFd.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/js/editor-modules.min.js
[2024-11-04 12:30:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:33] [class-ss-page.php:119] Checking Content Identical:a50cd7267bac5b3c43210cf1433ee55affc3c7de===. Value: FALSE
